repairAmount,tsaEligible,damagedStateAbbreviation
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
8129.52,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
2980.97,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
3794.43,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,1,LA
16946.49,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3234.32,0,LA
,0,LA
,0,LA
6814.92,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
26.01,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
17052.52,0,LA
,0,LA
,0,LA
14301.26,0,LA
,0,LA
158.42,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
2566.28,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
10227.42,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
8129.52,0,LA
,0,LA
6814.92,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
1500.0,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
5944.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
8200.71,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
5944.1,1,LA
,0,LA
,0,LA
,0,LA
30389.85,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
5944.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
590.77,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
17052.52,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
8050.73,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
6094.08,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
24155.12,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3234.32,0,LA
,0,LA
,0,LA
8816.97,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
6748.2,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
2090.77,0,LA
11324.15,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
3708.38,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,1,LA
,0,LA
,0,LA
,0,LA
1347.6,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3234.32,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
5944.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
2980.97,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3272.24,0,LA
,0,LA
5680.33,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
5136.69,1,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3234.32,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
1734.32,1,LA
,0,LA
,1,LA
,0,LA
8050.73,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
1480.97,0,LA
1734.32,0,LA
,0,LA
149.98,0,LA
,0,LA
1480.97,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
3636.69,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
1500.0,0,LA
,0,LA
,0,LA
3271.86,0,LA
,0,LA
,0,LA
,0,LA
6814.92,0,LA
5641.35,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
25355.16,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
2010.74,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
16315.45,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
9779.5,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
31739.87,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1480.97,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
6963.63,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
5286.67,1,LA
,1,LA
,0,LA
,0,LA
17052.52,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
3398.18,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1500.0,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
5944.1,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5136.69,1,LA
,0,LA
3113.82,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
18552.52,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
711.69,0,LA
,0,LA
,0,LA
1649.98,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
8050.73,0,LA
3234.32,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
8129.52,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
17052.52,0,LA
,0,LA
,0,LA
,0,LA
2980.97,0,LA
,0,LA
,0,LA
,0,LA
8129.52,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
16315.45,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
14301.26,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
8960.61,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5185.42,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5136.69,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1500.0,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3794.43,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
14598.22,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
440.79,0,LA
,1,LA
2980.97,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
1066.28,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
11363.84,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
148.71,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
1734.32,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
158.42,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1884.3,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
29487.02,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
8129.52,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
11026.73,0,LA
,0,LA
,1,LA
,1,LA
1734.32,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
4444.1,0,LA
,0,LA
,0,LA
4444.1,0,LA
1368.36,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
8013.88,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
6860.4,0,LA
,0,LA
,1,LA
,0,LA
3384.3,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
12502.39,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
8129.52,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
158.42,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
7466.95,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
17052.52,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
4393.02,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
5944.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
8129.52,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
1378.97,0,LA
,0,LA
,0,LA
,0,LA
1500.0,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
18552.52,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
409.49,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
13098.22,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
1884.3,0,LA
4444.1,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
25505.14,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
8050.73,0,LA
8429.48,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
18552.52,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
9629.52,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
4844.68,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5136.69,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5944.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
7678.42,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
2040.7,0,LA
,0,LA
,0,LA
,0,LA
12584.39,1,LA
1734.32,0,LA
3794.43,0,LA
,1,LA
,0,LA
,0,LA
8050.73,0,LA
1480.97,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
5128.47,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
13261.07,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
3113.82,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
10695.8,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
9629.52,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
9629.52,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
6973.34,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
6814.92,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3234.32,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
